uid	topic	url	derived_uid	lang_id	lang_manual	content_date
IC0015RZ5	T107	https://www.yaplakal.com/forum2/topic796493.html?hl=%D1%80%D0%B5%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D0%B4%D1%83%D0%BC+%D0%BE+%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%81%D0%B5+%D0%B4%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D0%B0+2014	HC000Q7UF	rus	rus	2014-04-28T09:51:00-04:00
IC0015RZ7	T107	https://www.yaplakal.com/forum1/topic806311.html?hl=%D1%80%D0%B5%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D0%B4%D1%83%D0%BC+%D0%BE+%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%81%D0%B5+%D0%B4%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D0%B0+2014	HC000Q7UG	rus	rus	2014-05-11T12:35:00-04:00
IC0015RZ9	T107	https://www.yaplakal.com/forum1/topic807411.html?hl=%D1%80%D0%B5%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D0%B4%D1%83%D0%BC+%D0%BE+%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%81%D0%B5+%D0%B4%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D0%B0+2014	HC000Q7UH	rus	rus	2014-05-12T17:33:00-04:00
IC0015S3A	T105	https://www.economist.com/blogs/economist-explains/2016/09/economist-explains-7	HC000Q7RW	eng	eng	2016-09-14T00:00:00-04:00
IC0015S3C	T105	https://themoscowtimes.com/articles/ukraines-rebels-violate-cease-fire-by-shelling-encircled-town-43896	HC000Q7RX	eng	eng	2015-02-16T00:00:00-05:00
IC0015S4O	T107	http://euromaidanpress.com/2017/05/12/referendums/	HC000Q7YT	eng	eng,rus,ukr	2017-11-27T13:48:27-05:00
IC0015S51	T107	https://www.theguardian.com/world/2014/may/11/eastern-ukraine-referendum-donetsk-luhansk	HC000Q7LZ	eng	eng,ukr	2014-05-12T00:00:00-04:00
IC0015S5M	T107	http://mashable.com/2014/05/11/eastern-ukraine-sovereignty-referendum/#BZn_hC9SnOqg	HC000Q7YU	eng	eng,ukr	2014-05-11T00:00:00-04:00
IC0015S7Y	T107	https://www.washingtonpost.com/world/europe/ukraines-rebels-say-they-are-seeking-a-mandate-not-independence-in-referendum/2014/05/11/ac02688a-d8dc-11e3-aae8-c2d44bd79778_story.html?utm_term=.ce80e80d0756	HC000Q7M0	eng	eng	2014-05-14T14:40:00-04:00
IC0015S83	T107	https://sputniknews.com/europe/201702221050931743-yanukovych-donbass-minsk-deal-ukraine/	HC000Q7M1	eng	eng	2017-02-22T11:08:00-05:00
IC0015S9R	T107	http://vineyardsaker.blogspot.com/2014/05/the-donbass-referendum-yet-another.html	HC000Q7YW	eng	eng	2014-05-12T00:00:00-04:00
IC0015SB7	T107	http://news.antiwar.com/2017/07/18/east-ukraine-rebels-announce-referendum-for-a-new-state/	HC000Q7M4	eng	eng	2017-07-18T00:00:00-04:00
IC0015SBY	T107	https://www.commondreams.org/news/2014/05/12/reports-blackwater-swarming-kiev-east-vows-independence	HC000Q7M5	eng	eng	2014-05-12T00:00:00-04:00
IC0015SCZ	T107	http://www.xoxol.org/videos/video-133.html	HC000Q7YX	eng	eng,rus	2014-05-07T00:00:00-04:00
IC0015SH9	T107	http://news.xinhuanet.com/english/2015-08/19/c_134535215.htm	HC000Q7M6	eng	eng	2015-08-19T23:42:57-04:00
IC0015SHM	T107	http://euromaidanpress.com/2017/09/02/orchestrator-of-donetsk-pro-russian-referendum-return-to-ukraine-is-inevitable-the-donbas-is-ukraine/#arvlbdata	HC000Q7M7	eng	eng,rus	2017-11-27T13:48:26-05:00
IC0015SI6	T107	https://www.revolvy.com/topic/Donetsk%20and%20Luhansk%20status%20referendums,%202014&item_type=topic	HC000Q7YY	eng	eng	2014-05-02T00:00:00-04:00
IC0015XFE	T107	https://www.youtube.com/watch?v=Egyf4m7jAT4	IC0015XFH	eng	eng	2017-05-23T00:00:00-04:00
IC0015RS0	T106	https://soundcloud.com/anna-guseva-8/200a	n/a	n/a	rus	n/a
IC0015RSG	T106	https://pikabu.ru/story/gumanitarnaya_pomoshch_donbassu_ot_rossii_vot_chto_pishut_ukrainskie_smi_po_yetomu_povodu_2589081	n/a	n/a	rus	n/a
IC0015RYR	T107	https://www.youtube.com/watch?v=JJCILIWCVuY	IC0015RYU	und	rus	2014-05-11T00:00:00-04:00
IC0015RYY	T107	https://www.youtube.com/watch?v=AtVqueVtm84	IC0015RZ0	und	rus	2014-05-10T00:00:00-04:00
IC0015S3J	T107	https://www.youtube.com/watch?v=bmok7LBny0w	IC0015S3N	eng	eng,ukr	2014-05-12T00:00:00-04:00
IC0015S3P	T107	https://www.youtube.com/watch?v=Uuw0HsYtipw	IC0015S3S	eng	eng,ukr	2014-05-12T00:00:00-04:00
IC0015S43	T107	https://www.youtube.com/watch?v=Mw8gQgAYoJ0	IC0015S46	eng	eng,ukr	2014-05-11T00:00:00-04:00
IC0015S4A	T107	https://www.youtube.com/watch?v=ETM4M1FfRqA	IC0015S4D	eng	eng,ukr	2014-05-11T00:00:00-04:00
IC0015S4H	T107	https://www.youtube.com/watch?v=BNRTg1bx9e0	IC0015S4J	eng	eng,ukr	2014-05-12T00:00:00-04:00
IC0015SA5	T107	https://www.rferl.org/a/donetsk-referendum-voters/25380615.html	n/a	n/a	eng,rus,ukr	n/a
IC0015SD0	T107	https://www.youtube.com/watch?v=uyxUnWVxY5U	IC0015SD4	eng	eng,rus	2014-05-07T00:00:00-04:00
IC0015SH2	T107	https://www.youtube.com/watch?v=kGDok0Ga5ac	IC0015SH5	eng	eng	2014-05-12T00:00:00-04:00
IC00163DP	T105	http://voprosik.net/problema-kotla-v-debalcevo/	HC000T6I9	rus	rus	2015-02-20T00:00:00-05:00
IC0015YLX	T105	http://ipress.ua/ru/ljlive/boy_za_debaltsevo_protyv_syl_ato_voyuyut_rossyyskye_spetsnazovtsi_109271.html	HC000T6LV	rus	rus	2015-02-09T20:07:00-05:00
IC00163GK	T105	https://oper.ru/news/read.php?t=1051614929	HC000T6HW	rus	rus	2015-02-19T12:59:00-05:00
IC00163GT	T105	https://korrespondent.net/ukraine/3479436-posol-ssha-pokazal-sputnykovye-foto-voisk-pod-debaltsevo	HC000T6HU	rus	eng,rus	2015-02-14T11:31:00-05:00
IC00163HY	T105	https://meduza.io/news/2015/03/31/boets-dnr-rasskazal-o-rossiyskom-komandovanii-v-boyah-za-debaltsevo	HC000T6HT	rus	rus	2017-12-07T03:27:04-05:00
IC00163I0	T105	http://gordonua.com/news/war/shkiryak-v-debalcevo-prodolzhayutsya-obstrely-zhilyh-domov-64095.html	HC000T6HS	rus	rus,ukr	2015-01-31T16:48:00-05:00
IC00163I4	T105	http://www.warandpeace.ru/ru/news/view/98685/	HC000T6HR	rus	rus	2015-02-22T05:30:00-05:00
IC00163I7	T105	https://proua.com.ua/putin-hochet-vojnu-v-debal-tsevo-rasstr.html	HC000T6HQ	rus	rus	2015-02-23T00:00:00-05:00
IC00163J5	T105	https://newsland.com/community/4765/content/porazhenie-pod-debaltsevo-otrezvilo-putina-eksperty/3678593	HC000T6HO	rus	rus	2015-09-08T00:00:00-04:00
IC00163JB	T105	http://www.utro.ua/ru/proisshestviya/doklad_nemtsova_putin_voyna_pod_debaltsevo_pogibli_70_soldat_rf1431410151	HC000T6HN	rus	rus	2017-05-12T09:06:00-04:00
IC00163K1	T105	http://www.bolshoyvopros.ru/questions/1385608-mozhet-li-kotjol-v-debalcevo-ostanovit-grazhdanskuju-vojnu-na-ukraine.html	HC000T6HM	rus	rus	2017-12-07T14:42:57-05:00
IC00163KA	T105	http://novorossy.ru/articles/bitva-za-debaltsevo-itogi	HC000ZPM5	rus	rus	2015-03-02T13:44:00-05:00
IC00163KE	T105	https://warfare.com.ua/2016/12/22/girkin-pishet-chto-v-debalcevo-pribyli/	HC000ZPM7	rus	rus	2016-12-22T16:46:00-05:00
IC00163LS	T105	https://www.sb.by/articles/v-debaltsevo-varitsya-voyna.html	HC000T6HL	rus	rus	2015-02-18T00:00:00-05:00
IC00163MW	T106	https://www.obozrevatel.com/politics/01749-putinskie-gumkonvoi-postavlyayut-na-donbass-oruzhie-mid.htm	HC000T6HJ	rus	rus	2017-11-11T00:00:00-05:00
IC00163N1	T106	http://antifashist.com/item/konvoj-2-pochemu-hunta-tak-boitsya-rossijskoj-gumanitarnoj-pomoshhi.html	HC000T6HI	rus	rus	2014-08-29T00:00:00-04:00
IC00163ON	T106	https://ru.krymr.com/a/news/28872724.html	HC000T6HH	rus	rus	2017-11-23T22:41:00-05:00
IC00163P5	T106	https://www.kommersant.ru/doc/2544810	HC000T6HG	rus	rus	2014-08-14T14:33:00-04:00
IC00163QQ	T106	https://rian.com.ua/analytics/20140814/355998124.html	HC000T6HF	rus	rus	2014-08-14T15:27:00-04:00
IC00163RG	T106	http://www.trust.ua/news/99089-troyanskij-konvoj-vtorgsya-v-ukrainu--smi.html	HC000T6HE	rus	rus	2014-08-15T07:38:00-04:00
IC00163S9	T106	http://gordonua.com/news/war/gospogransluzhba-ukrainy-avto-58-go-gumkonvoya-rossii-ehali-na-donbass-polupustymi-160608.html	HC000T6HD	rus	rus	2017-11-24T00:00:00-05:00
IC00163SL	T106	http://gordonua.com/news/war/glava-gospogransluzhby-ukrainy-nazarenko-my-ni-razu-ne-obnaruzhili-oruzhie-i-boepripasy-v-rossiyskih-gumkonvoyah-dlya-donbassa-82906.html	HC000T6HC	rus	rus	2015-05-29T07:15:00-04:00
IC00163SW	T106	https://www.5-tv.ru/news/88053/	HC000T6HA	rus	rus	2014-08-15T18:33:00-04:00
IC00163T1	T106	http://ura.dn.ua/13.08.2014/160242.html	HC000T6H9	rus	rus	2014-08-13T12:32:00-04:00
IC00163T7	T106	http://nv.ua/publications/ne-gumkonvoi-a-rzhd-kak-na-donbass-popadayut-boepripasy-i-tehnika-iz-rossii-49781.html	HC000T6H8	rus	rus	2015-05-22T00:00:00-04:00
IC00163TM	T106	http://nv.ua/ukraine/realna-li-ugroza-socseti-burno-otreagirovali-na-gumanitarnyy-konvoy-putina-7461.html	HC000T6H6	und	rus,ukr	2017-08-13T13:28:00-04:00
IC00163V6	T106	http://tass.ru/politika/1376262	HC000T6H5	rus	rus	2017-08-12T00:00:00-04:00
IC00163VJ	T106	https://www.gazeta.ru/comments/column/bovt/6188977.shtml	HC000T6H3	rus	rus	2014-08-25T08:56:00-04:00
IC00163W8	T106	https://www.pravda.ru/news/politics/22-08-2014/1222614-usa-0/	HC000T6H0	rus	rus	2014-08-22T00:00:00-04:00
IC00163WN	T106	https://korrespondent.net/ukraine/politics/3405514-krasnyi-krest-ne-znaet-o-marshrute-y-soderzhymom-rossyiskoho-konvoia	HC000T6GZ	rus	rus	2014-08-15T11:50:00-04:00
IC00163XK	T106	https://rg.ru/2014/08/18/konvoy.html	HC000T6GY	rus	rus	2014-08-18T00:30:00-04:00
IC00163XW	T106	https://elise.com.ua/2014/12/25/rossijskij-krasnyj-krest-nazval-puti/	HC000T6GX	rus	rus	2017-12-07T14:42:56-05:00
IC00163YF	T106	https://qna.center/question/913183	HC000T6GW	rus	rus	2017-12-07T14:42:54-05:00
IC00163YH	T106	http://gordonua.com/news/worldnews/kak-rossiyskiy-gumanitarnyy-konvoy-edet-v-ukrainu-fotoreportazh-36072.html	HC000T6GV	rus	rus	2017-08-12T00:00:00-04:00
IC00163YL	T106	http://www.mk.ru/politics/2014/08/12/gruz-gumanitarnogo-konvoya-iz-rossii-ukraina-napravit-svoim-voennym.html	HC000T6GU	rus	rus	2017-08-12T00:00:00-04:00
IC00163ZF	T106	http://svit24.net/culture/111431-kurs-rossijskogo-gumanitarnogo-konvoya-v-ukrainu-izmenen	HC000T6GS	rus	rus	2014-08-13T17:54:22-04:00
IC001640G	T106	https://inforesist.org/gumanitarnyj-konvoj-v-ukrainu-ne-pustyat-irina-gerashhenko/	HC000T6GR	rus	rus	2014-08-13T00:00:00-04:00
IC0016412	T106	http://k-z.com.ua/ukrayna/32387-gumanitarnye-konvoi-putina-v-ukrainu-vvozyat-zelenykh-chelovechkov	HC000T6GQ	rus	rus	2014-10-30T21:53:00-04:00
IC001641M	T106	http://www.ostro.org/general/world/news/452980/	HC000T6GP	rus	rus	2014-08-22T17:14:00-04:00
IC001642B	T106	http://www.yaplakal.com/forum1/st/50/topic896201.html	HC000T6GO	rus	rus	2014-08-23T14:09:00-04:00
IC001642D	T106	https://rusevik.ru/ukraina/222489-chast-mashin-gumanitarnogo-konvoya-pokinula-ukrainu.html	HC000T6GN	rus	rus	2015-06-10T00:00:00-04:00
IC001642F	T106	http://www.topnews.ru/news_id_70609.html	HC000T6GM	rus	rus	2014-08-23T12:37:00-04:00
IC001642N	T106	http://timeua.com/news/2/25310.html	HC000T6GL	rus	rus	2017-12-07T11:12:00-05:00
IC001642T	T106	http://blog.meta.ua/communities/honki-ta-ahonki/posts/i2441883/buildtree/i8044025/	HC000T6GK	rus	rus	2014-08-23T22:47:00-04:00
IC0016430	T106	https://echo.msk.ru/news/1399544-echo.html	HC000T6GI	rus	rus	2017-09-14T11:44:00-04:00
IC0016439	T106	https://windowsuser.livejournal.com/996870.html	HC000T6GH	rus	rus	2014-08-25T00:25:00-04:00
IC0015YII	T105	https://www.youtube.com/watch?v=5VOSCXeUIf8	IC0015YIM	rus	rus	2015-01-30T00:00:00-05:00
IC0015YIP	T106	https://www.youtube.com/watch?v=zpkI3JI9BJ8	IC0015YIS	rus	rus	2015-02-27T00:00:00-05:00
IC0015YIW	T106	https://www.youtube.com/watch?v=u_kJBMsiJmc	IC0015YJ0	rus	rus	2014-08-23T00:00:00-04:00
IC0015YJ5	T106	https://www.youtube.com/watch?v=TVO5OUISC8g	IC0015YJ8	rus	rus	2014-08-15T00:00:00-04:00
IC0015YJD	T106	https://www.youtube.com/watch?v=EaDAdAYbbro	IC0015YJF	rus	rus	2014-08-23T00:00:00-04:00
IC0015YJR	T106	https://www.youtube.com/watch?v=bzKaG804yw4	IC0015YJV	rus	rus	2014-08-14T00:00:00-04:00
IC0015YKC	T106	https://www.youtube.com/watch?v=2ihCYoF11u0	IC0015YKF	und	rus	2014-08-22T00:00:00-04:00
IC00163J2	T105	https://rutube.ru/video/6974df04f9c492c0a94205884af8613f/	n/a	n/a	rus	n/a
IC0015N8U	T107	https://www.youtube.com/watch?v=0mve7GbSXDU	IC0015N8Y	rus,eng	rus	2017-10-02T00:00:00-04:00
IC0015LIZ	T105	https://www.youtube.com/watch?v=2zssIFN2mso	IC0015LJ1	eng	eng	2015-06-16T00:00:00-04:00
IC0015LKU	T105	https://conflictreport.info/tag/debaltseve/	n/a	n/a	eng	n/a
IC0015O1U	T107	https://www.youtube.com/watch?v=v6W6lcG7by4	IC0015O1Y	und	rus	2014-05-11T00:00:00-04:00
IC0015N8I	T107	https://www.rt.com/news/158276-referendum-results-east-ukraine/	HC000Q7YV	eng	eng,ukr	2014-05-12T18:48:00-04:00
IC0015NGN	T107	http://yadocent.livejournal.com/579076.html	HC000Q7UP	rus	rus	2014-05-12T05:15:00-04:00
IC0015NQC	T107	http://expert.ru/2014/05/11/referendum-v-donbasse-sostoyalsya/	HC000Q7T9	rus	eng,rus	2017-11-27T00:00:00-05:00
IC0015NR8	T107	https://echo.msk.ru/blog/echomsk/1317808-echo/	HC000Q7U2	rus	rus	2014-05-12T04:50:00-04:00
IC0015NS9	T107	http://podrobnosti.ua/975408-referendum-v-mariupole-ogromnye-ocheredi-a-v-luganske-golosujut-za-otsutstvujuschih-foto.html	HC000Q7TB	rus	rus	2017-11-27T13:48:27-05:00
IC0015NSI	T107	https://ria.ru/world/20140511/1007314550.html	HC000Q7TC	rus	rus	2014-05-11T08:23:00-04:00
IC0015NTW	T107	https://grahamwphillips.livejournal.com/tag/%D0%9C%D0%B0%D1%80%D0%B8%D1%83%D0%BF%D0%BE%D0%BB%D1%8C	HC000Q7UQ	rus	rus	2017-10-04T00:00:00-04:00
IC0015NU7	T107	https://www.vesti.ru/doc.html?id=1573996&cid=1#	HC000Q7TD	rus	rus	2014-05-12T21:20:00-04:00
IC0015NVB	T107	https://www.unian.net/politics/916987-psevdoreferendum-2-kryimskiy-opyit-dlya-donetska-i-luganska.html	HC000Q7TE	rus	rus	2014-05-12T15:00:00-04:00
IC0015NVS	T107	http://www.mediaport.ua/neligitimnye-referendumy-v-donecke-i-luganske-v-pogone-za-krymom	HC000Q7TF	rus	rus	2014-05-12T16:59:00-04:00
IC0015NWD	T107	http://www.forumdaily.com/ostrov-donbass-ili-referendum-pod-dulami-avtomatov/	HC000Q7TG	rus	rus	2014-05-15T21:14:00-04:00
IC0015NX3	T107	http://www.interfax.ru/world/375853	HC000Q7TH	rus	rus	2014-05-12T18:39:00-04:00
IC0015NXL	T107	https://piter.tv/event/Novosti_Ukraini_yavka_na_referendume_v_Doneckoj_oblasti_sostavila_pochti_80_/	HC000Q7TI	rus	rus	2014-05-11T00:00:00-04:00
IC0015NYB	T107	https://lenta.ru/articles/2014/05/12/referendum/	HC000Q7TJ	rus	rus	2014-05-12T11:08:00-04:00
IC0015NZQ	T107	http://www.tvc.ru/news/show/id/39344	HC000Q7U4	rus	rus	2014-05-11T12:05:00-04:00
IC0015O0K	T107	https://vesti-ukr.com/donbass/51024-pod-slavjanskom-zaderzhali-vooruzhennyh-opolchencev-s-zapolnennymi-bjulletenjami-na-referendum	HC000Q7TK	rus	rus	2014-05-10T18:17:00-04:00
IC0015O0U	T107	http://www.bolshoyvopros.ru/questions/955718-kak-prohodit-golosovanie-na-referendume-11-maja-2014-goda-v-slavjanske.html	HC000Q7UD	rus	rus	2014-05-11T00:00:00-04:00
IC0015O11	T107	https://soundcloud.com/donbassrealy/11-maya-2014-v-donetskoy-i-luganskoy-oblastyakh-proveli-referendum	HC000Q7U5	und	rus,ukr	2014-05-11T00:00:00-04:00
IC0015O1E	T107	http://roman-chimis.livejournal.com/10179.html	HC000Q7UR	rus	rus	2014-05-13T13:49:00-04:00
IC0015O1P	T107	http://kavpolit.com/articles/ukraina_referendum_hronika_sobytij_11_maja-4335/	HC000Q7TL	rus	rus	2014-05-11T00:00:00-04:00
IC0015LFW	T105	http://www.juliadavisnews.com/articles-about-ukraine/russian-media-admits-that-regular-russian-troops-took-debaltseve/	HC0000303	eng	eng	2017-10-31T14:58:44-04:00
IC0015LGD	T105	https://www.kommersant.ru/doc/2671088	HC0000304	rus	rus	2015-02-19T20:15:00-05:00
IC0015LJ6	T105	http://nationalpost.com/news/world/ukraine-truce-shattered-in-battle-for-debaltseve-where-pro-russian-rebels-say-ceasefire-doesnt-apply	HC0000305	eng	eng	2015-02-16T04:16:59-05:00
IC0014WHT	T107	http://www.pewglobal.org/2014/05/08/despite-concerns-about-governance-ukrainians-want-to-remain-one-country/	HC00000DZ	eng	eng	2014-05-08T00:00:00-04:00
IC0015LM2	T105	http://www.news.com.au/world/europe/minsk-ii-round-ii-can-the-new-ceasefire-finally-end-ukraines-bitter-war/news-story/241452663bfd9e3b398ec213b0667127	HC0000309	eng	eng	2015-09-03T09:39:00-04:00
IC0015LMI	T105	http://www.aljazeera.com/indepth/opinion/2015/02/time-acknowledge-ukraine-ceasefire-dead-150222052936734.html	HC000030B	eng	eng	2015-02-24T00:00:00-05:00
IC0015LML	T105	http://news.sky.com/story/ukraine-truce-broken-139-times-on-first-day-10371171	HC000030C	eng	eng	2017-10-31T14:58:44-04:00
IC0015OTO	T107	https://www.youtube.com/watch?v=EMAidhdsRJI	IC0015OTR	und	rus	2014-05-07T00:00:00-04:00
IC0015OV1	T107	https://soundcloud.com/hromadske-radio/ey2zwspumwpo	n/a	n/a	rus	n/a
IC0015OVE	T107	https://www.youtube.com/watch?v=j9m6bgripWE	IC0015OVI	rus	rus	2016-05-11T00:00:00-04:00
IC0015OVL	T105	https://www.youtube.com/watch?v=TN5umzhOj9E	IC0015OVP	eng	eng,rus,ukr	2015-02-18T00:00:00-05:00
IC0015OXP	T107	https://soundcloud.com/hromadske-radio/rzxrmkwfpsw6	n/a	n/a	rus,ukr	n/a
IC0015OZS	T107	https://www.youtube.com/watch?v=OjTMp-0QOqg	IC0015OZV	und	rus	2017-05-11T00:00:00-04:00
IC0015PE0	T105	https://www.youtube.com/watch?v=tL6rAITxuGo	IC0015PE3	eng	eng	2015-06-03T00:00:00-04:00
IC0015PFB	T105	https://www.youtube.com/watch?v=juwNonR6rck	IC0015PFF	eng	eng	2015-02-18T00:00:00-05:00
IC0015PN9	T105	https://www.youtube.com/watch?v=J7lk3PJ_OUE	IC0015PNC	eng	eng,ukr	2015-03-17T00:00:00-04:00
IC0015QCL	T107	https://www.youtube.com/watch?v=lKhTW1uXXxk	IC0015QCO	rus	rus	2016-05-11T00:00:00-04:00
IC0015QGC	T107	https://www.youtube.com/watch?v=JGNd8iDFggM	IC0015QGG	und	rus	2014-05-12T00:00:00-04:00
IC0015QO8	T105	https://rus.azattyk.org/a/26852051.html	n/a	n/a	rus	n/a
IC0015QPK	T105	https://www.youtube.com/watch?v=BVwmL_TBKeg	IC0015QPO	rus	rus	2015-02-15T00:00:00-05:00
IC0015QTL	T105	http://www.aif.ru/euromaidan/prediction/kak_Ukraina_sdavala_Debaltcevo	n/a	n/a	rus	n/a
IC0015R31	T105	https://soundcloud.com/radio-vesti/9eeeotvtcuca	n/a	n/a	rus	n/a
IC0015R3E	T105	https://soundcloud.com/sputnik-radio/aeirzmcw0imt	n/a	n/a	rus	n/a
IC0015R70	T106	http://megogo.net/ru/view/1424681-gumanitarnyy-konvoy-ili-voennoe-vtorzhenie.html	n/a	n/a	rus	n/a
IC0015XUW	T107	https://www.theguardian.com/world/2014/may/12/ukraine-crisis-donetsk-region-asks-join-russia	HC000T6JF	eng	eng	2014-05-12T00:00:00-04:00
IC0015XXN	T105	https://espreso.tv/news/2015/02/17/debalcevskyy_zaliznychnyy_vuzol_znyscheno____seleznov	HC000T6JE	ukr	ukr	2015-02-17T20:03:00-05:00
IC0015OT8	T105	https://lifeinua.info/who-implements-minsk-protocol/	HC000Q7RK	eng	eng	2014-09-20T00:00:00-04:00
IC0015OTK	T107	http://news24today.info/andrey-purgin-referendum-v-donbasse-byl-narodnym-podvigom.html	HC000Q7U6	rus	rus	2017-05-12T14:18:00-04:00
IC0015OTV	T105	https://www.cbsnews.com/news/both-sides-claim-violations-after-ukraine-cease-fire-starts/	HC000Q7RQ	eng	eng	2015-02-14T23:34:00-05:00
IC0015OWB	T107	http://korrespondent.net/ukraine/politics/3361642-v-den-referenduma-v-maryupole-mohlo-holosovat-45-yzbyratelei-smy	HC000Q7TO	rus	rus	2014-05-12T12:39:00-04:00
IC0015OX8	T107	https://www.vsetut.ru/mariupol-i-mariupolcy-drugaya-storona-referendum-11-maya-2014-goda	HC000Q7UT	rus	rus	2016-03-05T00:00:00-05:00
IC0015OY2	T107	https://zn.ua/POLITICS/referendum-na-donbasse-gotovitsya-i-koordiniruetsya-rossiey-sbu-144556_.html	HC000Q7TP	rus	rus	2014-05-07T10:42:00-04:00
IC0015P00	T107	http://podrobnosti.ua/975099-referendum-na-donbasse-prohodit-po-krymskomu-stsenariju-mnenie-ljudej-ne-vazhno-foto-video.html	HC000Q7TQ	rus	rus	2017-11-27T13:48:27-05:00
IC0015PBE	T105	https://www.graphicnews.com/en/pages/32668/UKRAINE-Fierce-fighting-around-Debaltseve	HC000Q7S2	eng	eng	2015-02-02T00:00:00-05:00
IC0015PBH	T105	https://www.tasnimnews.com/en/news/2014/11/13/556887/kiev-not-fully-committed-to-ceasefire-russia	HC000Q7RR	eng	eng	2014-11-13T16:16:00-05:00
IC0015PCD	T105	https://www.defense.gov/News/Article/Article/604131/separatists-violate-cease-fire-in-ukraine-official-says/	HC000Q7S3	eng	eng	2017-11-27T13:48:22-05:00
IC0015PHD	T105	http://www.atlanticcouncil.org/blogs/ukrainealert/russia-not-ukraine-is-serial-violator-of-ceasefire-agreement	HC000Q7RL	eng	eng	2017-06-21T00:00:00-04:00
IC0015QNJ	T105	https://www.1tv.ru/news/2015-02-17/27383-koltso_vokrug_debaltsevskogo_kotla_szhimaetsya_otryady_donetskogo_i_luganskogo_opolcheniya_ob_edinilis	HC000Q7S5	rus	rus	2017-11-27T00:00:00-05:00
IC0015QOH	T105	http://rusvesna.su/news/1423931769	HC000Q7S6	und	rus	2015-02-14T19:37:00-05:00
IC0015QOX	T105	http://www.ntv.ru/video/1055981/	HC000Q7SE	rus	rus	2015-02-17T06:21:06-05:00
IC0015QPR	T105	https://openrussia.org/post/view/2677/	HC000Q7SO	und	rus	2015-02-18T14:11:00-05:00
IC0015QQ7	T105	https://www.1tv.ru/news/2015-02-17/27384-debaltsevo_seychas_ostayotsya_po_suti_edinstvennoy_goryachey_tochkoy_v_donbasse	HC000Q7SF	rus	rus	2015-02-17T21:10:00-05:00
IC0015QQA	T105	http://www.tanzpol.org/2015/02/t90916_25--boi-i-situatsiya-vokrug-debaltsevo.html	HC000Q7SL	rus	rus	2015-02-15T00:21:00-05:00
IC0015QR4	T105	https://ru.krymr.com/a/27540618.html	HC000Q7S7	rus	rus	2016-02-09T17:00:00-05:00
IC0015QRT	T105	https://echo.msk.ru/blog/varlamov_i/1493638-echo/	HC000Q7SP	rus	rus	2015-02-15T13:57:00-05:00
IC0015QSC	T105	https://ru.tsn.ua/ato/kak-boeviki-voshli-v-debalcevo-hronologiya-boev-17-fevralya-411407.html	HC000Q7S8	rus	rus	2015-02-18T00:00:00-05:00
IC0015QSM	T105	https://news.mail.ru/politics/21079690/	HC000Q7S9	rus	rus	2015-02-16T00:00:00-05:00
IC0015QX9	T105	http://apocalapse.livejournal.com/799045.html	HC000Q7SQ	rus	rus	2015-02-16T04:21:00-05:00
IC0015QXL	T105	https://www.ukrinform.ru/rubric-other_news/1815898-richkova_sezdila_v_debaltsevo_kotla_net_1714682.html	HC000Q7SB	rus	rus	2015-02-16T16:10:00-05:00
IC0015QXZ	T105	https://dbelyaev.ru/p/18859/	HC000Q7SR	rus	rus	2015-02-16T00:00:00-05:00
IC0015QYD	T105	http://horstveps.livejournal.com/154139.html	HC000Q7SS	rus	rus	2017-02-10T20:59:00-05:00
IC0015R0W	T105	https://pikabu.ru/story/srazhenie_goda_vzyatie_debaltsevo_3885042	HC000Q7SN	rus	rus	2016-12-29T00:00:00-05:00
IC0015R3R	T106	https://regnum.ru/news/1836015.html	HC000Q7OB	rus	rus	2014-08-14T09:03:00-04:00
IC0015R42	T106	http://www.tvc.ru/news/show/id/47356	HC000Q7KV	rus	rus	2017-08-12T18:36:00-04:00
IC0015R4T	T106	https://tvzvezda.ru/news/vstrane_i_mire/content/201408151552-f8r3.htm	HC000Q7KW	rus	rus	2014-08-15T15:52:00-04:00
IC0015R5E	T106	http://blogs.korrespondent.net/blog/events/3862056/	HC000Q7L2	rus	rus	2017-06-27T00:00:00-04:00
IC0015R62	T106	http://garmata.org/novini/181-10-glavnykh-voprosov-po-gumanitarnomu-konvoyu-iz-rf-i-nashi-otvety-na-nikh	HC000Q7L3	rus	rus,ukr	2017-11-27T13:48:25-05:00
IC0015R7B	T106	http://www.bolshoyvopros.ru/questions/1105347-pochemu-gruzoviki-s-gumanitarkoj-iz-rossii-prishli-polupustye.html	HC000Q7OI	rus	rus	2017-11-27T13:48:22-05:00
IC0015R8K	T106	http://politikus.ru/articles/27657-britanskiy-zhurnalist-slova-zapada-i-kieva-o-vtorzhenii-rossii-na-ukrainu-nelepost-i-piar.html	HC000Q7OE	rus	rus	2017-08-23T00:00:00-04:00
IC0015R9N	T106	http://www.pravda-tv.ru/2014/08/13/77473	HC000Q7KX	rus	rus	2014-08-13T15:06:00-04:00
